"","ID","Review.Date","Location","Hotel.Restaurant.name","Review"
"288","rn468664311","Reviewed March 19, 2017 "," Kata Beach","Burger House Kata Beach","The burgers are good not like the up and comming places back home (getta burger, chur burger etc) but they are good. It was a little pricey by the time we had a couple of beers and burgers/chips. Friendly staff, fresh food can't really complain....More"
"289","rn468532615","Reviewed March 19, 2017 "," Kata Beach","Burger House Kata Beach","Popped for a late snack and this hit the spot. Good tasty burgers, and great fries all cooked fresh . Service is quick and friendly and beers are cold. Lots of choices, we will be back."
"290","rn463382502","Reviewed February 27, 2017 "," Kata Beach","Burger House Kata Beach","Exellent burgers! Nice affordable place, with a great vibe. Cannot wait to have a bite here again next week"
"291","rn458870942","Reviewed February 12, 2017 "," Kata Beach","Burger House Kata Beach","Fast Food Garbage from this place makes up 50% of Street litter. We find every morning a lot of street littering, as wrappers and cups from Burger house around Kata-Plaza.
Why this place serve not normal glass and plates ? WHAT IS THE PROBLEM ?More"
"292","rn458816374","Reviewed February 11, 2017 "," Kata Beach","Burger House Kata Beach","Coming to the end of our 2 weeks in Thailand we had devoured all kinds of Thai food, and I was craving comfort food. The Burger House did not disappoint! The food was fresh and yummy, the service great and the prices reasonable. Would definitely...More"
"293","rn456818172","Reviewed February 2, 2017 "," Kata Beach","Burger House Kata Beach","When you're tired of the thaifood this is an excellent choice. Very good and tasty mushroom hamburger."
"294","rn455814004","Reviewed January 29, 2017 "," Kata Beach","Burger House Kata Beach","Very recommended for burger lovers.Decent price and loving the double decker burgers. Meat are fresh without the beefy taste. The bun is soft and immediately we know this is not one of those dried up commercial baked burger buns. Took a little longer to prepare...More"
"295","rn451435070","Reviewed January 12, 2017 "," Kata Beach","Burger House Kata Beach","We were here 2 times. The food was very good every time. I had chesseburgers. The burgers were fresh cooked and very delicious. If you are looking for good burgers, than this is the place to be!"
"296","rn450031352","Reviewed January 6, 2017 "," Kata Beach","Burger House Kata Beach","Good burger and fries, coffee house across the road, located hidden away on a busy corner next to good restuarants"
"297","rn446852024","Reviewed December 27, 2016 "," Kata Beach","Burger House Kata Beach","They make the freshest and best burgers hands down. Everything is made fresh and the owners are sweethearts. We eat here every time we are in Kata. Awesome after a day of stand up paddleboarding or surfing."
"298","rn446716263","Reviewed December 26, 2016 "," Kata Beach","Burger House Kata Beach","Had our first dinner in phuket from Burger House. We ordered take away to eat back at our hotel. Walk all the way back with a nice smell accompanying us. The patty and the bun was awesome. The wedges was just amazing. Highly recommanded."
"299","rn442847848","Reviewed December 8, 2016 "," Kata Beach","Burger House Kata Beach","An excellent burger cooked to perfection and delivered with a huge smile. Thank you burger house kata"
"300","rn442202237","Reviewed December 5, 2016 "," Kata Beach","Burger House Kata Beach","Popped in for a burger this evening after reading other reviews on TripAdvisor.
Firstly may I say that the staff are very friendly.
Always a little worrying when a restaurant is quiet, but rest assured the burgers are amazing, very tasty and served the way...More"
"301","rn440264111","Reviewed November 26, 2016 "," Kata Beach","Burger House Kata Beach","Very average and overpriced for Thailand. Ok if you really want a break from Thai food. The Thai food in this area isn't great and takes some hunting to get something decent.
Anyway this place was ok. Seemingly frozen fish burger and a small and...More"
"302","rn438666204","Reviewed November 19, 2016 "," Kata Beach","Burger House Kata Beach","Friendly service from the girl that took our order but if this place wants to be a burger house they should do burgers from scratch. Meat tasted like a frozen paddy. McDonalds is even better.
The other girl charged us the wrong price... when we...More"
"303","rn438200154","Reviewed November 17, 2016 "," Kata Beach","Burger House Kata Beach","I dont know what was in the burger but it sure didnt taste like beef. The fries were fabulous hot and tasty! The burger bun was sesame seed and seemed home-made.More"
"304","rn435618067","Reviewed November 8, 2016 "," Kata Beach","Burger House Kata Beach","Used this takeaway a few times during our stay and all the meals we had were of excellent quality. The burgers are very moist and well cooked and together with the bun make an exceptional burger. Well worth a visit."
"305","rn433801586","Reviewed November 1, 2016 "," Kata Beach","Burger House Kata Beach","Very friendly server. Hamburger itself either wasn't pure beef or wasn't of good quality as flavor was mediocre at best."
"306","rn425368169","Reviewed October 5, 2016 "," Kata Beach","Burger House Kata Beach","the BBQ & Mushroom Cheese burger was really delicious, the bun was soft and buttery as if it was home made (maybe it was?!) and so was the texas fries basket.
we really enjoyed the meal and and the staff and owner were friendly and...More"
"307","rn424030369","Reviewed October 1, 2016 "," Kata Beach","Burger House Kata Beach","Try the chicken burger here (like a KFC Zinger burger) - very nice. French fries are the best in Kata. Great for a change from Thai."
"308","rn423775156","Reviewed September 30, 2016 "," Kata Beach","Burger House Kata Beach","The food is amazing and the service is outstanding. I went here 3 times in 5 days. The burgers are the best I have had any were. My wife's a chef and she said the same thing. Best she has ever had. Highly recommend to...More"
"309","rn422900024","Reviewed September 27, 2016 "," Kata Beach","Burger House Kata Beach","Tasty, clean, fresh and halal burger ... Good service, friendly staff ... Try the classic burger and onion rings it is nice and light ..."
"310","rn421404509","Reviewed September 23, 2016 "," Kata Beach","Burger House Kata Beach","Very fast and delicious burgers. Godd variety of choice. Fast service and good working hours. Worth to visit."
"311","rn417111102","Reviewed September 11, 2016 "," Kata Beach","Burger House Kata Beach","Went there because of the good reviews and were slightly disappointed as we expected a bit more. Good burgers, but not the best, even in Kata. Good size and reasonable priced.More"
"312","rn416824621","Reviewed September 10, 2016 "," Kata Beach","Burger House Kata Beach","Mushroom cheese beef burger was awesome <f0><U+009F><U+0098><U+008B> right at the corner on the way to Kata Plaza and its halal burger <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB>"
"313","rn416765017","Reviewed September 10, 2016 "," Kata Beach","Burger House Kata Beach","Husband and I visited burger house during our kata beach stay, burger was simple but nice, fresh and not oily, had the texas fries, really enjoyed them, not oily like some other loaded fries, good little place for a quick lunch."
"314","rn414419257","Reviewed September 3, 2016 "," Kata Beach","Burger House Kata Beach","We headed down to Kata beach but before doing so felt like a quick lunch and decided on traditional burger and not Thai food.
Not a big place as its more a take out but they have 3 or 4 tables. Was empty so we...More"
"315","rn410096004","Reviewed August 24, 2016 "," Kata Beach","Burger House Kata Beach","Tasty burgers reasonable prices all delivered relatively quickly. Dining out on a budget all covered, free wifi if you don't want to talk to anyone."
"316","rn404716610","Reviewed August 12, 2016 "," Kata Beach","Burger House Kata Beach","I ordered beef burger with mushroom and that was really delicious. Your order may take ten minutes but you will get a real burger.My order came with french fries and costs around 200 bht. I met the owner who is from Lebanon and was really...More"
"317","rn403461567","Reviewed August 9, 2016 "," Kata Beach","Burger House Kata Beach","Kids really enjoyed the burgers, great fries, and nice burger, made a change from thai food. Quick service, just off the main road . worth a visit"
"318","rn402619849","Reviewed August 7, 2016 "," Kata Beach","Burger House Kata Beach","Nice place if you're burger fan or just tired of Thai food. Normally I don't eat burgers as I find it not healthy, but due to my upset stomach I had to try smth different from Thai food. We decided to try it and was...More"
"319","rn402325620","Reviewed August 7, 2016 "," Kata Beach","Burger House Kata Beach","Good food at reasonable prices. Also our nine years old kids really liked the burgers. Definitely will come here again <f0><U+009F><U+0098><U+008B>More"
"320","rn400295346","Reviewed August 2, 2016 "," Kata Beach","Burger House Kata Beach","Great pit stop place.
Just in pavement at junction.
Great change from the usual street
Had a cheese burger
Our Son is a burger fan and rated it 5*
He's 25 by the way!More"
"321","rn390989362","Reviewed July 10, 2016 "," Kata Beach","Burger House Kata Beach","Being a vegetarian, it was great to have an original veggie burger rather than the standard mass produced patty. Try the Texas Style fries..but share...it is a big portionMore"
"322","rn390921898","Reviewed July 10, 2016 "," Kata Beach","Burger House Kata Beach","The Kids just wanted a Burger as they didn't want to sit through another fine dining experience !! Lol so we slipped into this burger house. Great Burger and Chips , awesome valueMore"
"323","rn387164551","Reviewed June 28, 2016 "," Kata Beach","Burger House Kata Beach","You DO get a great hospitable welcome and an efficient and kind service here. That is not true of most other food joints I have visited here in Kata Beach.
HALAL food served, it that matters to you. Otherwise just enjoy juicy burgers and wraps....More"
"324","rn386372004","Reviewed June 27, 2016 "," Kata Beach","Burger House Kata Beach","For a burger in Thailand I guess it's ok,
I think for a joint that's only doing burgers I'd expect a better patty.
Maybe give it a miss.More"
"325","rn385730109","Reviewed June 24, 2016 "," Kata Beach","Burger House Kata Beach","Had a dbl cheese burger.
Juicy and tasty but there could be more dressing in it. Their choice of bun is good. But too expensive at about 250bht considering its a walk-in burger joint, and we are in Thailand.
But tastewise, and this IS very...More"
